Name,Position,Roster Position,TeamAbbrev,Week,Salary,%Drafted,FPTS,Non_TD_FPTS,TD_FPTS
Mike White,QB,QB,CAR,9,4000,0.0,0.0,0.0,0.0
Malik Willis,QB,QB,GB,9,4000,0.0,0.0,0.0,0.0
Clayton Tune,QB,QB,GB,9,4000,0.0,0.0,0.0,0.0
Trevor Etienne,RB,RB/FLEX,CAR,9,4000,0.0,0.0,0.0,0.0
DeeJay Dallas,RB,RB/FLEX,CAR,9,4000,0.0,0.0,0.0,0.0
Jonathon Brooks,RB,RB/FLEX,CAR,9,4000,0.0,0.0,0.0,0.0
Anthony Tyus III,RB,RB/FLEX,CAR,9,4000,0.0,0.0,0.0,0.0
Chris Brooks,RB,RB/FLEX,GB,9,4000,0.0,0.0,0.0,0.0
MarShawn Lloyd,RB,RB/FLEX,GB,9,4000,0.0,0.0,0.0,0.0
Pierre Strong Jr.,RB,RB/FLEX,GB,9,4000,0.0,0.0,0.0,0.0
Packers,DST,DST,GB,9,4000,4.53%,4.0,0.0,0.0
Jarrett Stidham,QB,QB,DEN,9,4000,0.0,0.0,0.0,0.0
Sam Ehlinger,QB,QB,DEN,9,4000,0.0,0.0,0.0,0.0
Davis Mills,QB,QB,HOU,9,4000,0.0,0.0,0.0,0.0
Graham Mertz,QB,QB,HOU,9,4000,0.0,0.0,0.0,0.0
Tyler Badie,RB,RB/FLEX,DEN,9,4000,0.0,0.0,0.0,0.0
Jaleel McLaughlin,RB,RB/FLEX,DEN,9,4000,0.0,0.0,0.0,0.0
Adam Prentice,RB,RB/FLEX,DEN,9,4000,0.0,0.0,0.0,0.0
Deuce Vaughn,RB,RB/FLEX,DEN,9,4000,0.0,0.0,0.0,0.0
Michael Burton,RB,RB/FLEX,DEN,9,4000,0.0,0.0,0.0,0.0
Dameon Pierce,RB,RB/FLEX,HOU,9,4000,0.0,0.0,0.0,0.0
British Brooks,RB,RB/FLEX,HOU,9,4000,0.0,0.0,0.0,0.0
Dare Ogunbowale,RB,RB/FLEX,HOU,9,4000,0.0,0.0,0.0,0.0
Jawhar Jordan,RB,RB/FLEX,HOU,9,4000,0.0,0.0,0.0,0.0
Jaylin Noel,WR,WR/FLEX,HOU,9,4000,0.56%,-0.3,0.0,0.0
Joshua Dobbs,QB,QB,NE,9,4000,0.0,0.0,0.0,0.0
Tommy DeVito,QB,QB,NE,9,4000,0.0,0.0,0.0,0.0
Easton Stick,QB,QB,ATL,9,4000,0.0,0.0,0.0,0.0
Emory Jones,QB,QB,ATL,9,4000,0.0,0.0,0.0,0.0
Terrell Jennings,RB,RB/FLEX,NE,9,4000,0.0,0.0,0.0,0.0
Antonio Gibson,RB,RB/FLEX,NE,9,4000,0.0,0.0,0.0,0.0
Lan Larison,RB,RB/FLEX,NE,9,4000,0.0,0.0,0.0,0.0
Deneric Prince,RB,RB/FLEX,NE,9,4000,0.0,0.0,0.0,0.0
Jack Westover,RB,RB/FLEX,NE,9,4000,0.0,0.0,0.0,0.0
Jashaun Corbin,RB,RB/FLEX,NE,9,4000,0.0,0.0,0.0,0.0
Brock Lampe,RB,RB/FLEX,NE,9,4000,0.0,0.0,0.0,0.0
Nathan Carter,RB,RB/FLEX,ATL,9,4000,0.0,0.0,0.0,0.0
Carlos Washington Jr.,RB,RB/FLEX,ATL,9,4000,0.0,0.0,0.0,0.0
Adrian Martinez,QB,QB,SF,9,4000,0.0,0.0,0.0,0.0
Kurtis Rourke,QB,QB,SF,9,4000,0.0,0.0,0.0,0.0
Russell Wilson,QB,QB,NYG,9,4000,0.02%,0.0,0.0,0.0
Jameis Winston,QB,QB,NYG,9,4000,0.0,0.0,0.0,0.0
Isaac Guerendo,RB,RB/FLEX,SF,9,4000,0.0,0.0,0.0,0.0
Jordan James,RB,RB/FLEX,SF,9,4000,0.0,0.0,0.0,0.0
Patrick Taylor Jr.,RB,RB/FLEX,SF,9,4000,0.0,0.0,0.0,0.0
Kyle Juszczyk,RB,RB/FLEX,SF,9,4000,0.01%,2.2,2.2,0.0
Sincere McCormick,RB,RB/FLEX,SF,9,4000,0.0,0.0,0.0,0.0
Cam Skattebo,RB,RB/FLEX,NYG,9,4000,0.01%,0.0,0.0,0.0
Eric Gray,RB,RB/FLEX,NYG,9,4000,0.0,0.0,0.0,0.0
Dante Miller,RB,RB/FLEX,NYG,9,4000,0.0,0.0,0.0,0.0
Mason Rudolph,QB,QB,PIT,9,4000,0.01%,0.0,0.0,0.0
Will Howard,QB,QB,PIT,9,4000,0.0,0.0,0.0,0.0
Skylar Thompson,QB,QB,PIT,9,4000,0.0,0.0,0.0,0.0
Riley Leonard,QB,QB,IND,9,4000,0.0,0.0,0.0,0.0
Anthony Richardson Sr.,QB,QB,IND,9,4000,0.0,0.0,0.0,0.0
Brett Rypien,QB,QB,IND,9,4000,0.0,0.0,0.0,0.0
Kaleb Johnson,RB,RB/FLEX,PIT,9,4000,0.0,0.0,0.0,0.0
Lew Nichols,RB,RB/FLEX,PIT,9,4000,0.0,0.0,0.0,0.0
Raheem Blackshear,RB,RB/FLEX,PIT,9,4000,0.0,0.0,0.0,0.0
Trey Sermon,RB,RB/FLEX,PIT,9,4000,0.0,0.0,0.0,0.0
Ameer Abdullah,RB,RB/FLEX,IND,9,4000,0.03%,1.5,1.5,0.0
Tyler Goodson,RB,RB/FLEX,IND,9,4000,0.01%,1.8,1.8,0.0
DJ Giddens,RB,RB/FLEX,IND,9,4000,0.0,0.0,0.0,0.0
Salvon Ahmed,RB,RB/FLEX,IND,9,4000,0.0,0.0,0.0,0.0
Ulysses Bentley IV,RB,RB/FLEX,IND,9,4000,0.0,0.0,0.0,0.0
Calvin Austin III,WR,WR/FLEX,PIT,9,4000,1.65%,10.6,10.6,0.0
Trey Lance,QB,QB,LAC,9,4000,0.0,0.0,0.0,0.0
DJ Uiagalelei,QB,QB,LAC,9,4000,0.0,0.0,0.0,0.0
Brandon Allen,QB,QB,TEN,9,4000,0.0,0.0,0.0,0.0
Will Levis,QB,QB,TEN,9,4000,0.0,0.0,0.0,0.0
Trevor Siemian,QB,QB,TEN,9,4000,0.0,0.0,0.0,0.0
Omarion Hampton,RB,RB/FLEX,LAC,9,4000,0.01%,0.0,0.0,0.0
Najee Harris,RB,RB/FLEX,LAC,9,4000,0.0,0.0,0.0,0.0
Scott Matlock,RB,RB/FLEX,LAC,9,4000,0.01%,7.2,1.2,6.0
Amar Johnson,RB,RB/FLEX,LAC,9,4000,0.0,0.0,0.0,0.0
Nyheim Miller-Hines,RB,RB/FLEX,LAC,9,4000,0.0,0.0,0.0,0.0
Trayveon Williams,RB,RB/FLEX,LAC,9,4000,0.0,0.0,0.0,0.0
Julius Chestnut,RB,RB/FLEX,TEN,9,4000,0.0,0.0,0.0,0.0
Kalel Mullings,RB,RB/FLEX,TEN,9,4000,0.0,0.0,0.0,0.0
Jordan Mims,RB,RB/FLEX,TEN,9,4000,0.0,0.0,0.0,0.0
Jake Haener,QB,QB,NO,9,4000,0.0,0.0,0.0,0.0
Jimmy Garoppolo,QB,QB,LAR,9,4000,0.0,0.0,0.0,0.0
Stetson Bennett IV,QB,QB,LAR,9,4000,0.0,0.0,0.0,0.0
Kendre Miller,RB,RB/FLEX,NO,9,4000,0.0,0.0,0.0,0.0
Audric Estime,RB,RB/FLEX,NO,9,4000,0.0,0.0,0.0,0.0
Jarquez Hunter,RB,RB/FLEX,LAR,9,4000,0.0,0.0,0.0,0.0
Ronnie Rivers,RB,RB/FLEX,LAR,9,4000,0.0,0.0,0.0,0.0
Nick Mullens,QB,QB,JAX,9,4000,0.0,0.0,0.0,0.0
Carter Bradley,QB,QB,JAX,9,4000,0.01%,0.0,0.0,0.0
Aidan O'Connell,QB,QB,LV,9,4000,0.0,0.0,0.0,0.0
Cam Miller,QB,QB,LV,9,4000,0.0,0.0,0.0,0.0
Cody Schrader,RB,RB/FLEX,JAX,9,4000,0.0,0.0,0.0,0.0
Ja'Quinden Jackson,RB,RB/FLEX,JAX,9,4000,0.0,0.0,0.0,0.0
Dylan Laube,RB,RB/FLEX,LV,9,4000,0.0,0.0,0.0,0.0
Zamir White,RB,RB/FLEX,LV,9,4000,0.01%,0.0,0.0,0.0
Chris Collier,RB,RB/FLEX,LV,9,4000,0.0,0.0,0.0,0.0
Gardner Minshew II,QB,QB,KC,9,4000,0.0,0.0,0.0,0.0
Chris Oladokun,QB,QB,KC,9,4000,0.0,0.0,0.0,0.0
Mitchell Trubisky,QB,QB,BUF,9,4000,0.0,0.0,0.0,0.0
Shane Buechele,QB,QB,BUF,9,4000,0.0,0.0,0.0,0.0
Elijah Mitchell,RB,RB/FLEX,KC,9,4000,0.02%,0.0,0.0,0.0
Keaontay Ingram,RB,RB/FLEX,KC,9,4000,0.0,0.0,0.0,0.0
Clyde Edwards-Helaire,RB,RB/FLEX,KC,9,4000,0.03%,0.5,0.5,0.0
Carson Steele,RB,RB/FLEX,KC,9,4000,0.0,0.0,0.0,0.0
Ty Johnson,RB,RB/FLEX,BUF,9,4000,0.01%,10.0,4.0,6.0
Reggie Gilliam,RB,RB/FLEX,BUF,9,4000,0.0,0.0,0.0,0.0
Frank Gore Jr.,RB,RB/FLEX,BUF,9,4000,0.0,0.0,0.0,0.0
Dalton Kincaid,TE,TE/FLEX,BUF,9,4000,3.29%,25.1,19.1,6.0
Josh Johnson,QB,QB,WAS,9,4000,0.0,0.0,0.0,0.0
Sam Hartman,QB,QB,WAS,9,4000,0.0,0.0,0.0,0.0
Drew Lock,QB,QB,SEA,9,4000,0.0,0.0,0.0,0.0
Jalen Milroe,QB,QB,SEA,9,4000,0.0,0.0,0.0,0.0
Austin Ekeler,RB,RB/FLEX,WAS,9,4000,0.0,0.0,0.0,0.0
Donovan Edwards,RB,RB/FLEX,WAS,9,4000,0.0,0.0,0.0,0.0
Chase Edmonds,RB,RB/FLEX,WAS,9,4000,0.0,0.0,0.0,0.0
George Holani,RB,RB/FLEX,SEA,9,4000,0.0,0.0,0.0,0.0
Kenny McIntosh,RB,RB/FLEX,SEA,9,4000,0.0,0.0,0.0,0.0
Brady Russell,RB,RB/FLEX,SEA,9,4000,0.0,0.0,0.0,0.0
Robbie Ouzts,RB,RB/FLEX,SEA,9,4000,0.0,0.0,0.0,0.0
Myles Gaskin,RB,RB/FLEX,SEA,9,4000,0.0,0.0,0.0,0.0
Kedon Slovis,QB,QB,ARI,9,4000,0.0,0.0,0.0,0.0
Joe Milton III,QB,QB,DAL,9,4000,0.0,0.0,0.0,0.0
Will Grier,QB,QB,DAL,9,4000,0.0,0.0,0.0,0.0
Emari Demercado,RB,RB/FLEX,ARI,9,4000,0.04%,8.8,8.8,0.0
Trey Benson,RB,RB/FLEX,ARI,9,4000,0.0,0.0,0.0,0.0
James Conner,RB,RB/FLEX,ARI,9,4000,0.0,0.0,0.0,0.0
D'Ernest Johnson,RB,RB/FLEX,ARI,9,4000,0.0,0.0,0.0,0.0
Jermar Jefferson,RB,RB/FLEX,ARI,9,4000,0.02%,0.0,0.0,0.0
Jaydon Blue,RB,RB/FLEX,DAL,9,4000,0.10%,0.0,0.0,0.0
Malik Davis,RB,RB/FLEX,DAL,9,4000,0.0,0.0,0.0,0.0
Phil Mafah,RB,RB/FLEX,DAL,9,4000,0.0,0.0,0.0,0.0
Miles Sanders,RB,RB/FLEX,DAL,9,4000,0.0,0.0,0.0,0.0
Hunter Luepke,RB,RB/FLEX,DAL,9,4000,0.01%,0.0,0.0,0.0
Malik Washington,WR,WR/FLEX,MIA,9,3900,6.04%,8.1,8.1,0.0
Xavier Legette,WR,WR/FLEX,CAR,9,3900,0.45%,3.2,3.2,0.0
Xavier Hutchinson,WR,WR/FLEX,HOU,9,3900,1.30%,6.0,6.0,0.0
Evan Engram,TE,TE/FLEX,DEN,9,3900,0.66%,0.0,0.0,0.0
Chimere Dike,WR,WR/FLEX,TEN,9,3900,5.18%,7.5,7.5,0.0
Rams,DST,DST,LAR,9,3900,14.68%,9.0,0.0,0.0
Luther Burden III,WR,WR/FLEX,CHI,9,3800,0.01%,0.0,0.0,0.0
Elic Ayomanor,WR,WR/FLEX,TEN,9,3800,0.82%,7.6,7.6,0.0
Chargers,DST,DST,LAC,9,3800,6.86%,5.0,0.0,0.0
Dyami Brown,WR,WR/FLEX,JAX,9,3800,1.35%,5.9,5.9,0.0
Jaylin Lane,WR,WR/FLEX,WAS,9,3800,0.10%,4.9,4.9,0.0
Zay Jones,WR,WR/FLEX,ARI,9,3800,0.59%,0.0,0.0,0.0
DeAndre Hopkins,WR,WR/FLEX,BAL,9,3700,1.11%,0.0,0.0,0.0
Lions,DST,DST,DET,9,3700,6.03%,7.0,0.0,0.0
Dontayvion Wicks,WR,WR/FLEX,GB,9,3700,0.0,0.0,0.0,0.0
Jayden Higgins,WR,WR/FLEX,HOU,9,3700,0.25%,1.4,1.4,0.0
Hunter Henry,TE,TE/FLEX,NE,9,3700,3.97%,9.1,9.1,0.0
Parker Washington,WR,WR/FLEX,JAX,9,3700,4.21%,17.0,17.0,0.0
Jalen Coker,WR,WR/FLEX,CAR,9,3600,0.22%,1.9,1.9,0.0
Dalton Schultz,TE,TE/FLEX,HOU,9,3600,0.40%,13.7,13.7,0.0
Mack Hollins,WR,WR/FLEX,NE,9,3600,0.70%,2.9,2.9,0.0
Patriots,DST,DST,NE,9,3600,4.55%,1.0,0.0,0.0
Tyquan Thornton,WR,WR/FLEX,KC,9,3600,0.37%,0.0,0.0,0.0
Tory Horton,WR,WR/FLEX,SEA,9,3600,1.36%,20.8,8.8,12.0
Jalen Tolbert,WR,WR/FLEX,DAL,9,3600,0.29%,0.0,0.0,0.0
DeMario Douglas,WR,WR/FLEX,NE,9,3500,0.24%,23.0,17.0,6.0
Theo Johnson,TE,TE/FLEX,NYG,9,3500,3.30%,11.7,5.7,6.0
Colts,DST,DST,IND,9,3500,1.20%,5.0,0.0,0.0
Tre' Harris,WR,WR/FLEX,LAC,9,3500,0.27%,3.8,3.8,0.0
Tutu Atwell,WR,WR/FLEX,LAR,9,3500,0.0,0.0,0.0,0.0
Michael Mayer,TE,TE/FLEX,LV,9,3500,0.17%,5.6,5.6,0.0
Michael Wilson,WR,WR/FLEX,ARI,9,3500,0.82%,9.1,9.1,0.0
Andrei Iosivas,WR,WR/FLEX,CIN,9,3400,0.11%,18.0,12.0,6.0
T.J. Hockenson,TE,TE/FLEX,MIN,9,3400,1.30%,9.1,3.1,6.0
49ers,DST,DST,SF,9,3400,1.01%,2.0,0.0,0.0
Jonnu Smith,TE,TE/FLEX,PIT,9,3400,1.41%,5.5,5.5,0.0
Jordan Whittington,WR,WR/FLEX,LAR,9,3400,0.11%,0.0,0.0,0.0
JuJu Smith-Schuster,WR,WR/FLEX,KC,9,3400,1.09%,1.2,1.2,0.0
Joshua Palmer,WR,WR/FLEX,BUF,9,3400,0.0,0.0,0.0,0.0
Ryan Flournoy,WR,WR/FLEX,DAL,9,3400,0.09%,9.2,3.2,6.0
Olamide Zaccheaus,WR,WR/FLEX,CHI,9,3300,2.47%,17.8,11.8,6.0
Noah Fant,TE,TE/FLEX,CIN,9,3300,1.23%,10.8,4.8,6.0
Colston Loveland,TE,TE/FLEX,CHI,9,3300,2.19%,32.8,20.8,12.0
Jalen Nailor,WR,WR/FLEX,MIN,9,3300,0.15%,2.6,2.6,0.0
Ray-Ray McCloud III,WR,WR/FLEX,NYG,9,3300,0.01%,1.5,1.5,0.0
Roman Wilson,WR,WR/FLEX,PIT,9,3300,0.82%,0.4,0.0,0.0
Jaguars,DST,DST,JAX,9,3300,5.58%,3.0,0.0,0.0
Curtis Samuel,WR,WR/FLEX,BUF,9,3300,0.12%,1.6,1.6,0.0
Chris Moore,WR,WR/FLEX,WAS,9,3300,0.12%,0.0,0.0,0.0
Greg Dortch,WR,WR/FLEX,ARI,9,3300,0.26%,0.9,0.9,0.0
Malik Heath,WR,WR/FLEX,GB,9,3200,0.01%,2.1,2.1,0.0
Broncos,DST,DST,DEN,9,3200,4.98%,5.0,0.0,0.0
Casey Washington,WR,WR/FLEX,ATL,9,3200,0.22%,0.0,0.0,0.0
Van Jefferson,WR,WR/FLEX,TEN,9,3200,0.38%,3.1,3.1,0.0
Chig Okonkwo,TE,TE/FLEX,TEN,9,3200,0.18%,3.0,3.0,0.0
Juwan Johnson,TE,TE/FLEX,NO,9,3200,4.18%,12.1,6.1,6.0
Tim Patrick,WR,WR/FLEX,JAX,9,3200,0.01%,0.0,0.0,0.0
Nick Westbrook-Ikhine,WR,WR/FLEX,MIA,9,3100,0.28%,4.2,4.2,0.0
Mark Andrews,TE,TE/FLEX,BAL,9,3100,17.20%,16.6,4.6,12.0
Cole Kmet,TE,TE/FLEX,CHI,9,3100,0.10%,2.0,2.0,0.0
Bears,DST,DST,CHI,9,3100,2.19%,5.0,0.0,0.0
Pat Bryant,WR,WR/FLEX,DEN,9,3100,0.27%,4.0,4.0,0.0
Demarcus Robinson,WR,WR/FLEX,SF,9,3100,0.10%,0.0,0.0,0.0
Pat Freiermuth,TE,TE/FLEX,PIT,9,3100,0.84%,11.7,5.7,6.0
Brandin Cooks,WR,WR/FLEX,NO,9,3100,0.08%,3.6,3.6,0.0
Jack Bech,WR,WR/FLEX,LV,9,3100,0.0,0.0,0.0,0.0
Elijah Moore,WR,WR/FLEX,BUF,9,3100,0.07%,3.8,3.8,0.0
Robbie Chosen,WR,WR/FLEX,WAS,9,3100,0.35%,0.0,0.0,0.0
KaVontae Turpin,WR,WR/FLEX,DAL,9,3100,0.49%,3.3,3.3,0.0
Tylan Wallace,WR,WR/FLEX,BAL,9,3000,0.02%,0.0,0.0,0.0
Devontez Walker,WR,WR/FLEX,BAL,9,3000,0.04%,0.0,0.0,0.0
LaJohntay Wester,WR,WR/FLEX,BAL,9,3000,0.0,0.0,0.0,0.0
Dayton Wade,WR,WR/FLEX,BAL,9,3000,0.0,0.0,0.0,0.0
Keith Kirkwood,WR,WR/FLEX,BAL,9,3000,0.0,0.0,0.0,0.0
Cornelius Johnson,WR,WR/FLEX,BAL,9,3000,0.0,0.0,0.0,0.0
Dee Eskridge,WR,WR/FLEX,MIA,9,3000,0.01%,0.0,0.0,0.0
Cedrick Wilson Jr.,WR,WR/FLEX,MIA,9,3000,0.0,0.0,0.0,0.0
Tahj Washington,WR,WR/FLEX,MIA,9,3000,0.0,0.0,0.0,0.0
Tyreek Hill,WR,WR/FLEX,MIA,9,3000,0.02%,0.0,0.0,0.0
A.J. Henning,WR,WR/FLEX,MIA,9,3000,0.01%,0.0,0.0,0.0
Theo Wease Jr.,WR,WR/FLEX,MIA,9,3000,0.01%,0.0,0.0,0.0
Ravens,DST,DST,BAL,9,3000,3.04%,15.0,0.0,0.0
Mitch Tinsley,WR,WR/FLEX,CIN,9,3000,0.0,0.0,0.0,0.0
Charlie Jones,WR,WR/FLEX,CIN,9,3000,0.0,0.0,0.0,0.0
Jermaine Burton,WR,WR/FLEX,CIN,9,3000,0.0,0.0,0.0,0.0
Kendric Pryor,WR,WR/FLEX,CIN,9,3000,0.0,0.0,0.0,0.0
Jordan Moore,WR,WR/FLEX,CIN,9,3000,0.0,0.0,0.0,0.0
Devin Duvernay,WR,WR/FLEX,CHI,9,3000,0.02%,0.0,0.0,0.0
Jahdae Walker,WR,WR/FLEX,CHI,9,3000,0.01%,0.0,0.0,0.0
Maurice Alexander,WR,WR/FLEX,CHI,9,3000,0.0,0.0,0.0,0.0
Miles Boykin,WR,WR/FLEX,CHI,9,3000,0.0,0.0,0.0,0.0
JP Richardson,WR,WR/FLEX,CHI,9,3000,0.0,0.0,0.0,0.0
Adam Thielen,WR,WR/FLEX,MIN,9,3000,0.02%,0.0,0.0,0.0
Tai Felton,WR,WR/FLEX,MIN,9,3000,0.0,0.0,0.0,0.0
Myles Price,WR,WR/FLEX,MIN,9,3000,0.0,0.0,0.0,0.0
Rondale Moore,WR,WR/FLEX,MIN,9,3000,0.0,0.0,0.0,0.0
Dontae Fleming,WR,WR/FLEX,MIN,9,3000,0.0,0.0,0.0,0.0
Jeshaun Jones,WR,WR/FLEX,MIN,9,3000,0.0,0.0,0.0,0.0
Isaac TeSlaa,WR,WR/FLEX,DET,9,3000,0.08%,0.0,0.0,0.0
Kalif Raymond,WR,WR/FLEX,DET,9,3000,0.03%,0.0,0.0,0.0
Dominic Lovett,WR,WR/FLEX,DET,9,3000,0.0,0.0,0.0,0.0
Tom Kennedy,WR,WR/FLEX,DET,9,3000,0.0,0.0,0.0,0.0
Jackson Meeks,WR,WR/FLEX,DET,9,3000,0.0,0.0,0.0,0.0
Malik Cunningham,WR,WR/FLEX,DET,9,3000,0.0,0.0,0.0,0.0
Jimmy Horn Jr.,WR,WR/FLEX,CAR,9,3000,0.02%,1.8,1.8,0.0
Brycen Tremayne,WR,WR/FLEX,CAR,9,3000,0.01%,1.8,1.8,0.0
Hunter Renfrow,WR,WR/FLEX,CAR,9,3000,0.02%,0.0,0.0,0.0
David Moore,WR,WR/FLEX,CAR,9,3000,0.0,0.0,0.0,0.0
Dan Chisena,WR,WR/FLEX,CAR,9,3000,0.0,0.0,0.0,0.0
Ainias Smith,WR,WR/FLEX,CAR,9,3000,0.0,0.0,0.0,0.0
Ja'seem Reed,WR,WR/FLEX,CAR,9,3000,0.0,0.0,0.0,0.0
Savion Williams,WR,WR/FLEX,GB,9,3000,0.03%,2.2,2.2,0.0
Jakobie Keeney-James,WR,WR/FLEX,GB,9,3000,0.0,0.0,0.0,0.0
Isaiah Neyor,WR,WR/FLEX,GB,9,3000,0.01%,0.0,0.0,0.0
Will Sheppard,WR,WR/FLEX,GB,9,3000,0.0,0.0,0.0,0.0
Trent Sherfield Sr.,WR,WR/FLEX,DEN,9,3000,0.0,0.0,0.0,0.0
Kyrese Rowan,WR,WR/FLEX,DEN,9,3000,0.0,0.0,0.0,0.0
Samori Toure,WR,WR/FLEX,DEN,9,3000,0.0,0.0,0.0,0.0
Michael Bandy,WR,WR/FLEX,DEN,9,3000,0.0,0.0,0.0,0.0
A.T. Perry,WR,WR/FLEX,DEN,9,3000,0.0,0.0,0.0,0.0
Braxton Berrios,WR,WR/FLEX,HOU,9,3000,0.01%,0.0,0.0,0.0
Jared Wayne,WR,WR/FLEX,HOU,9,3000,0.0,0.0,0.0,0.0
Tank Dell,WR,WR/FLEX,HOU,9,3000,0.0,0.0,0.0,0.0
Justin Watson,WR,WR/FLEX,HOU,9,3000,0.0,0.0,0.0,0.0
Josh Kelly,WR,WR/FLEX,HOU,9,3000,0.0,0.0,0.0,0.0
Quintez Cephus,WR,WR/FLEX,HOU,9,3000,0.0,0.0,0.0,0.0
Kyle Williams,WR,WR/FLEX,NE,9,3000,0.0,0.0,0.0,0.0
Efton Chism III,WR,WR/FLEX,NE,9,3000,0.0,0.0,0.0,0.0
Jeremiah Webb,WR,WR/FLEX,NE,9,3000,0.0,0.0,0.0,0.0
John Jiles,WR,WR/FLEX,NE,9,3000,0.0,0.0,0.0,0.0
David Sills V,WR,WR/FLEX,ATL,9,3000,0.0,0.0,0.0,0.0
KhaDarel Hodge,WR,WR/FLEX,ATL,9,3000,0.0,0.0,0.0,0.0
Jamal Agnew,WR,WR/FLEX,ATL,9,3000,0.0,0.0,0.0,0.0
Dylan Drummond,WR,WR/FLEX,ATL,9,3000,0.0,0.0,0.0,0.0
Deven Thompkins,WR,WR/FLEX,ATL,9,3000,0.0,0.0,0.0,0.0
Chris Blair,WR,WR/FLEX,ATL,9,3000,0.0,0.0,0.0,0.0
Nick Nash,WR,WR/FLEX,ATL,9,3000,0.0,0.0,0.0,0.0
Skyy Moore,WR,WR/FLEX,SF,9,3000,0.01%,3.1,3.1,0.0
Jordan Watkins,WR,WR/FLEX,SF,9,3000,0.0,0.0,0.0,0.0
Jacob Cowing,WR,WR/FLEX,SF,9,3000,0.0,0.0,0.0,0.0
Trent Taylor,WR,WR/FLEX,SF,9,3000,0.0,0.0,0.0,0.0
Junior Bergen,WR,WR/FLEX,SF,9,3000,0.0,0.0,0.0,0.0
Malik Turner,WR,WR/FLEX,SF,9,3000,0.0,0.0,0.0,0.0
Russell Gage Jr.,WR,WR/FLEX,SF,9,3000,0.0,0.0,0.0,0.0
Lil'Jordan Humphrey,WR,WR/FLEX,NYG,9,3000,0.02%,0.0,0.0,0.0
Beaux Collins,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Jalin Hyatt,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Gunner Olszewski,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Malik Nabers,WR,WR/FLEX,NYG,9,3000,0.01%,0.0,0.0,0.0
Bryce Ford-Wheaton,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Da'Quan Felton,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Dalen Cambre,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Juice Wells Jr.,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Ihmir Smith-Marsette,WR,WR/FLEX,NYG,9,3000,0.0,0.0,0.0,0.0
Jake Tonges,TE,TE/FLEX,SF,9,3000,0.55%,0.0,0.0,0.0
Scotty Miller,WR,WR/FLEX,PIT,9,3000,0.0,0.0,0.0,0.0
Ben Skowronek,WR,WR/FLEX,PIT,9,3000,0.0,0.0,0.0,0.0
Ke'Shawn Williams,WR,WR/FLEX,PIT,9,3000,0.0,0.0,0.0,0.0
Isaiah Hodgins,WR,WR/FLEX,PIT,9,3000,0.0,0.0,0.0,0.0
Max Hurleman,WR,WR/FLEX,PIT,9,3000,0.0,0.0,0.0,0.0
Ashton Dulin,WR,WR/FLEX,IND,9,3000,0.01%,0.0,0.0,0.0
Anthony Gould,WR,WR/FLEX,IND,9,3000,0.0,0.0,0.0,0.0
Adonai Mitchell,WR,WR/FLEX,IND,9,3000,0.06%,1.7,1.7,0.0
D.J. Montgomery,WR,WR/FLEX,IND,9,3000,0.0,0.0,0.0,0.0
Laquon Treadwell,WR,WR/FLEX,IND,9,3000,0.0,0.0,0.0,0.0
Coleman Owen,WR,WR/FLEX,IND,9,3000,0.0,0.0,0.0,0.0
Derius Davis,WR,WR/FLEX,LAC,9,3000,0.0,0.0,0.0,0.0
KeAndre Lambert-Smith,WR,WR/FLEX,LAC,9,3000,0.0,0.0,0.0,0.0
Luke Grimm,WR,WR/FLEX,LAC,9,3000,0.0,0.0,0.0,0.0
Dalevon Campbell,WR,WR/FLEX,LAC,9,3000,0.01%,0.0,0.0,0.0
JaQuae Jackson,WR,WR/FLEX,LAC,9,3000,0.0,0.0,0.0,0.0
Mason Kinsey,WR,WR/FLEX,TEN,9,3000,0.0,0.0,0.0,0.0
James Proche II,WR,WR/FLEX,TEN,9,3000,0.0,0.0,0.0,0.0
Bryce Oliver,WR,WR/FLEX,TEN,9,3000,0.0,0.0,0.0,0.0
Xavier Restrepo,WR,WR/FLEX,TEN,9,3000,0.0,0.0,0.0,0.0
Lance McCutcheon,WR,WR/FLEX,TEN,9,3000,0.0,0.0,0.0,0.0
Devaughn Vele,WR,WR/FLEX,NO,9,3000,0.03%,0.0,0.0,0.0
Mason Tipton,WR,WR/FLEX,NO,9,3000,0.0,0.0,0.0,0.0
Trey Palmer,WR,WR/FLEX,NO,9,3000,0.0,0.0,0.0,0.0
Ja'Lynn Polk,WR,WR/FLEX,NO,9,3000,0.0,0.0,0.0,0.0
Bub Means,WR,WR/FLEX,NO,9,3000,0.0,0.0,0.0,0.0
Kevin Austin Jr.,WR,WR/FLEX,NO,9,3000,0.0,0.0,0.0,0.0
Ronnie Bell,WR,WR/FLEX,NO,9,3000,0.0,0.0,0.0,0.0
Dante Pettis,WR,WR/FLEX,NO,9,3000,0.0,0.0,0.0,0.0
